ObsID,National_Station_Identifier,StationName,Provider ID,Country code,StationLon,StationLat,Height,DrainingArea.km2.Provider,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,FixedRepPoint,LSFCalib,HasWL,HasD,Alive,HasRTWL,HasRTD,HasHWL,HasHD,Exclude,EC_calib,CAL_TYPE,ModelFile,MdlStep,version__origin__name,version__version,station_id,drainage_area,lon_provided,lat_provided,drainage_area_provided,to_calibrate,valid_for_origin,legend,comments
14325,153160110,WIESIÓŁKA,1024,PL,16.612262,53.271694,83.965,895.07,Dobrzyca,Oder,Oder,,837.730752,16.60833,53.275,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14325,,,,,,,,
14326,153160190,ZABRODZIE,1024,PL,16.74842,53.257158,67.013,1392.54,PiÅawa,Oder,Oder,,1284.68352,16.74167,53.25833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14326,,,,,,,,
14327,154220010,BANIE MAZURSKIE,1024,PL,22.029656,54.247801,100.437,547.63,GoÅdapa,Pregolya,Pregolya,,552.225344,22.025,54.24167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14327,,,,,,,,
14328,153220280,BIAŁOBRZEGI,1024,PL,22.966428,53.804173,116.435,964.49,Netta,Vistula,Vistula,,962.798336,22.975,53.80833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14328,,,,,,,,
14329,152230190,BIAŁOWIEŻA-PARK,1024,PL,23.841444,52.701427,149.916,228.19,Narewka,Vistula,Vistula,,177.757584,23.84167,52.70833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14329,,,,,,,,
14330,152190100,BIELAWY,1024,PL,19.650124,52.073574,96.368,461.76,Mroga,Vistula,Vistula,,470.28048,19.64167,52.075,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14330,,,,,,,,
14331,152230030,CHRABOŁY,1024,PL,23.195854,52.862147,123.924,486.13,Orlanka,Vistula,Vistula,,486.646112,23.19167,52.85833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14331,,,,,,,,
14332,153220090,CZACHY,1024,PL,22.446106,53.378128,102.111,485.84,Wissa,Vistula,Vistula,,490.464864,22.44167,53.39167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14332,,,,,,,,
14333,152210100,CZARNOWO,1024,PL,21.537239,52.883291,89.786,520.25,Orz,Vistula,Vistula,,532.140288,21.54167,52.89167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14333,,,,,,,,
14334,153220260,DĘBOWO,1024,PL,22.930271,53.609779,108.151,2323.19,Biebrza,Vistula,Vistula,,1062.529536,22.925,53.60833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14334,,,,,,,,
14335,153220060,EŁK,1024,PL,22.383307,53.8318,119.807,831.15,EÅk,Vistula,Vistula,,861.319168,22.39167,53.84167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14335,,,,,,,,
14336,153230160,GRÓDEK,1024,PL,23.671621,53.094992,137.816,208.15,SupraÅl,Vistula,Vistula,,234.272496,23.675,53.09167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14336,,,,,,,,
14337,153230130,HARASIMOWICZE,1024,PL,23.448842,53.662445,115.824,263.55,Sidra,Vistula,Vistula,,264.24368,23.45833,53.65833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14337,,,,,,,,
14338,153230120,JAŁOWY RÓG,1024,PL,23.405796,53.900015,107.573,809.26,Czarna HaÅcza,Neman,Neman,,797.04096,23.40833,53.90833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14338,,,,,,,,
14339,150190350,JANUSZEWICE,1024,PL,19.960756,50.941593,208.895,601.37,Czarna,Vistula,Vistula,,579.787648,19.95833,50.94167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14339,,,,,,,,
14340,154220050,JURKISZKI,1024,PL,22.36792,54.309146,152.542,221.47,GoÅdapa,Pregolya,Pregolya,,219.761952,22.375,54.30833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14340,,,,,,,,
14341,153230020,KARPOWICZE,1024,PL,23.043209,53.585262,111.732,652.38,BrzozÃ³wka,Vistula,Vistula,,685.573184,23.04167,53.59167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14341,,,,,,,,
14342,151210080,KAZANÓW,1024,PL,21.466585,51.273433,145.238,861.15,IÅÅ¼anka,Vistula,Vistula,,904.841216,21.45833,51.275,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14342,,,,,,,,
14343,152200010,KĘSZYCE,1024,PL,20.131396,52.135789,76.905,1185.29,Rawka,Vistula,Vistula,,1214.660992,20.125,52.14167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14343,,,,,,,,
14344,151190080,KŁUDZICE,1024,PL,19.78193,51.349122,169.946,502.13,LuciÄÅ¼a,Vistula,Vistula,,502.6312,19.775,51.34167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14344,,,,,,,,
14345,152200090,KRUBICE,1024,PL,20.451626,52.239748,79.173,724.3,Utrata,Vistula,Vistula,,734.13088,20.45833,52.24167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14345,,,,,,,,
14346,153220230,KULESZE-CHOBOTKI,1024,PL,22.764611,53.241574,104.351,274.3,NereÅl,Vistula,Vistula,,279.884544,22.75833,53.24167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14346,,,,,,,,
14347,152190050,KWIATKÓWEK,1024,PL,19.217455,52.062474,100.374,343.37,Bzura,Vistula,Vistula,,374.176352,19.225,52.05833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14347,,,,,,,,
14348,152229999,MAŁKINIA,1024,PL,22.016126,52.674174,95.692,33876.95,Bug,Vistula,Vistula,,33214.06259,22.00833,52.675,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14348,,,,,,,,
14349,153210230,MIKOSZE,1024,PL,21.923034,53.805841,116.941,354.28,Orzysza,Vistula,Vistula,,309.49584,21.925,53.80833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14349,,,,,,,,
14350,152230090,NAREW,1024,PL,23.522688,52.915804,130.514,1983.07,Narew,Vistula,Vistula,,1993.61024,23.525,52.90833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14350,,,,,,,,
14351,152230100,NAREWKA,1024,PL,23.725209,52.863019,138.756,608.65,Narewka,Vistula,Vistula,,613.871808,23.725,52.85833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14351,,,,,,,,
14352,153230170,NOWOSIÓŁKI,1024,PL,23.530004,53.173391,128.836,348.29,SupraÅl,Vistula,Vistula,,360.447552,23.54167,53.175,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14352,,,,,,,,
14353,151200080,ODRZYWÓŁ,1024,PL,20.562801,51.519431,140.16,1007.26,Drzewiczka,Vistula,Vistula,,1027.505216,20.55833,51.525,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14353,,,,,,,,
14354,153200070,OLSZTYN-KORTOWO,1024,PL,20.471698,53.756285,100.983,561.64,Åyna,Pregolya,Pregola,,575.590848,20.475,53.75833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14354,,,,,,,,
14355,153220160,OSOWIEC,1024,PL,22.626704,53.486659,103.591,1553.08,EÅk,Vistula,Vistula,,75.842736,22.625,53.49167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14355,,,,,,,,
14356,152210020,PIASECZNO 2,1024,PL,21.039332,52.063334,94.088,851.48,Jeziorka,Vistula,Vistula,,722.829056,21.05833,52.075,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14356,,,,,,,,
14357,153210190,PISZ,1024,PL,21.806401,53.624352,112.734,3033.83,Pisa,Vistula,Vistula,,3652.925184,21.80833,53.625,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14357,,,,,,,,
14358,154230010,POSZESZUPIE,1024,PL,23.020843,54.34442,119.006,188.45,Szeszupa,Neman,Neman,,209.230944,23.025,54.34167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14358,,,,,,,,
14359,153220080,PROSTKI,1024,PL,22.439175,53.700644,114.009,1166.66,EÅk,Vistula,Vistula,,1173.298304,22.44167,53.70833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14359,,,,,,,,
14360,154210080,PRYNOWO,1024,PL,21.720079,54.24422,109.526,651.55,WÄgorapa,Pregolya,Pregolya,,28.226784,21.725,54.24167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14360,,,,,,,,
14361,153220140,PRZECHODY,1024,PL,22.586384,53.555036,108.018,1473.21,EÅk,Vistula,Vistula,,8.194096,22.59167,53.55833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14361,,,,,,,,
14362,151190090,PRZEDBÓRZ,1024,PL,19.874999,51.089523,187.388,2547.15,Pilica,Vistula,Vistula,,2560.801792,19.875,51.09167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14362,,,,,,,,
14363,153210170,PTAKI,1024,PL,21.792261,53.393056,104.929,3574.39,Pisa,Vistula,Vistula,,4151.159296,21.79167,53.39167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14363,,,,,,,,
14364,153220200,RAJGRÓD,1024,PL,22.701683,53.730543,116.022,745.66,Jegrznia,Vistula,Vistula,,759.798208,22.70833,53.725,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14364,,,,,,,,
14365,151210060,ROGOŻEK,1024,PL,21.358722,51.63544,107.789,2064.45,Radomka,Vistula,Vistula,,2096.30592,21.35833,51.64167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14365,,,,,,,,
14366,153230080,SOCHONIE,1024,PL,23.18039,53.217076,118.466,189.51,Czarna,Vistula,Vistula,,181.45984,23.175,53.225,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14366,,,,,,,,
14367,153230140,SOKOŁDA,1024,PL,23.476471,53.247257,128.872,463.81,SokoÅda,Vistula,Vistula,,458.89616,23.475,53.24167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14367,,,,,,,,
14368,153230110,SUPRAŚL,1024,PL,23.338455,53.212484,120.036,1344.18,SupraÅl,Vistula,Vistula,,1348.297984,23.34167,53.20833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14368,,,,,,,,
14369,152220080,SURAŻ,1024,PL,22.954993,52.948841,116.105,3419.03,Narew,Vistula,Vistula,,3393.434112,22.95833,52.94167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14369,,,,,,,,
14370,153210140,SZKWA,1024,PL,21.685758,53.180259,91.664,455.4,Szkwa,Vistula,Vistula,,478.847584,21.69167,53.175,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14370,,,,,,,,
14371,153200020,SZREŃSK,1024,PL,20.128337,53.009612,112.452,622.5,MÅawka,Vistula,Vistula,,565.309376,20.125,53.00833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14371,,,,,,,,
14372,153230070,SZTABIN,1024,PL,23.116513,53.67181,113.861,867.07,Biebrza,Vistula,Vistula,,886.76096,23.125,53.675,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14372,,,,,,,,
14373,153210120,WALERY,1024,PL,21.619538,53.147288,93.397,482.03,Rozoga,Vistula,Vistula,,485.403872,21.625,53.14167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14373,,,,,,,,
14374,152210170,WARSZAWA-BULWARY,1024,PL,21.020912,52.247251,76.168,84855.61,WisÅa,Vistula,Vistula,,84972.10163,21.00833,52.25833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14374,,,,,,,,
14375,150190280,WĄSOSZ,1024,PL,19.682762,50.751101,228.072,993.71,Pilica,Vistula,Vistula,,924.129152,19.69167,50.775,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14375,,,,,,,,
14376,154210070,WĘGORZEWO,1024,PL,21.730921,54.226623,110.936,642.4,WÄgorapa,Pregolya,Pregolya,,14.117022,21.725,54.225,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14376,,,,,,,,
14377,152200150,WYCHÓDŹC,1024,PL,20.422834,52.393797,63.631,159791.08,WisÅa,Vistula,Vistula,,159747.8175,20.425,52.39167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14377,,,,,,,,
14378,152230200,ZABUŻE,1024,PL,23.048985,52.317522,115.614,29429.73,Bug,Vistula,Vistula,,28679.17414,23.04167,52.325,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14378,,,,,,,,
14379,152220010,ZALIWIE-PIEGAWKI,1024,PL,22.094647,52.253044,129.663,1026.79,Liwiec,Vistula,Vistula,,1056.857216,22.09167,52.25833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14379,,,,,,,,
14380,153210180,ZARUZIE,1024,PL,21.800409,53.148244,98.969,307.65,RuÅ¼,Vistula,Vistula,,360.650144,21.80833,53.14167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14380,,,,,,,,
14381,153220180,ZAWADY,1024,PL,22.673481,53.156853,106.217,307.67,Ålina,Vistula,Vistula,,308.943232,22.675,53.15833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14381,,,,,,,,
14382,150160250,BIAŁOBRZEZIE,1024,PL,16.892197,50.802309,159.632,176.98,ÅlÄza,Oder,Oder,,198.534128,16.89167,50.80833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14382,,,,,,,,
14383,151170060,BOGDAJ,1024,PL,17.564227,51.516056,115.711,229.8,Polska Woda,Oder,Oder,,260.383728,17.575,51.50833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14383,,,,,,,,
14384,150180040,BOJANÓW,1024,PL,18.154298,50.030503,195.812,520.57,Psina,Oder,Oder,,623.379456,18.15833,50.025,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14384,,,,,,,,
14385,150160280,BORÓW,1024,PL,16.990525,50.888874,136.125,553.69,ÅlÄza,Oder,Oder,,549.169344,16.99167,50.89167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14385,,,,,,,,
14386,150160170,BYSTRZYCA KŁODZKA,1024,PL,16.648335,50.293483,337.823,262.73,Nysa KÅodzka,Oder,Oder,,269.12864,16.64167,50.275,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14386,,,,,,,,
14387,151150140,DĄBROWA BOLESŁAWIECKA,1024,PL,15.570519,51.32572,157.739,1711.8,BÃ³br,Oder,Oder,,1693.223168,15.55833,51.325,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14387,,,,,,,,
14388,150170220,DOBRA,1024,PL,17.897078,50.448076,165.711,353.99,BiaÅa,Oder,Oder,,349.088832,17.89167,50.44167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14388,,,,,,,,
14389,150170200,DOMARADZ,1024,PL,17.864361,50.954277,151.442,224.18,Bogacica,Oder,Oder,,219.512624,17.875,50.95833,FALSE,FALSE,FALSE,,1,,0,0,,0,,0,,,,,EFAS,17,14389,,,,,,,,
14390,151160050,DUNINO,1024,PL,16.077121,51.156928,135.71,758.24,Kaczawa,Oder,Oder,,767.745024,16.075,51.15833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14390,,,,,,,,
14391,150180220,GLIWICE,1024,PL,18.668252,50.297996,210.865,451.01,KÅodnica,Oder,Oder,,456.031456,18.675,50.29167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14391,,,,,,,,
14392,150170070,GŁUCHOŁAZY,1024,PL,17.380113,50.316253,281.147,284.85,BiaÅa GÅuchoÅaska,Oder,Oder,,282.268096,17.375,50.30833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14392,,,,,,,,
14393,150160100,GORZUCHÓW,1024,PL,16.571171,50.485153,294.367,513.47,Åcinawka,Oder,Oder,,525.197536,16.575,50.49167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14393,,,,,,,,
14394,150180080,GRABÓWKA,1024,PL,18.275949,50.284527,176.694,371.24,Bierawka,Oder,Oder,,374.782944,18.29167,50.275,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14394,,,,,,,,
14395,151150110,GRYFÓW ŚLĄSKI,1024,PL,15.413072,51.026614,308.632,275.76,Kwisa,Oder,Oder,,277.900736,15.40833,51.025,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14395,,,,,,,,
14396,151150030,IŁOWA,1024,PL,15.198218,51.50301,119.749,172.87,Czerna MaÅa,Oder,Oder,,161.52768,15.19167,51.49167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14396,,,,,,,,
14397,151160090,JAWOR,1024,PL,16.189857,51.048201,187.296,302.46,Nysa Szalona,Oder,Oder,,288.831456,16.19167,51.04167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14397,,,,,,,,
14398,150150070,JELENIA GÓRA,1024,PL,15.722135,50.898627,326.291,255.93,Kamienna,Oder,Oder,,241.649296,15.725,50.89167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14398,,,,,,,,
14399,150150080,JELENIA GÓRA,1024,PL,15.721509,50.910962,322.365,1048.26,BÃ³br,Oder,Oder,,1026.003904,15.725,50.90833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14399,,,,,,,,
14400,150160010,KAMIENNA GÓRA,1024,PL,16.036087,50.786276,436.121,189.84,BÃ³br,Oder,Oder,,189.783248,16.025,50.775,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14400,,,,,,,,
14401,150180010,KAMIONKA,1024,PL,18.042457,50.391125,168.466,270.85,Stradunia,Oder,Oder,,277.452832,18.04167,50.39167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14401,,,,,,,,
14402,151160220,KANCLERZOWICE,1024,PL,16.956275,51.45349,87.301,389.25,SÄsiecznica,Oder,Oder,,406.735264,16.975,51.45833,FALSE,FALSE,TRUE,,1,1,0,0,1,0,0,0,,,,,EFAS,17,14402,,,,,,,,
14403,150170150,KARŁOWICE,1024,PL,17.721561,50.878535,140.186,937.36,Stobrawa,Oder,Oder,,961.64608,17.725,50.875,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14403,,,,,,,,
14404,150160180,KŁODZKO,1024,PL,16.658554,50.442364,281.617,1082.27,Nysa KÅodzka,Oder,Oder,,1089.387008,16.65833,50.44167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14404,,,,,,,,
14405,150160120,KRASKÓW,1024,PL,16.583776,50.915566,176.425,679.13,Bystrzyca,Oder,Oder,,682.554816,16.575,50.925,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14405,,,,,,,,
14406,150180190,KRUPSKI MŁYN,1024,PL,18.624413,50.571162,223.98,665.82,MaÅa Panew,Oder,Oder,,681.070208,18.625,50.575,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14406,,,,,,,,
14407,150170210,KRZYWA GÓRA,1024,PL,17.878707,50.860781,152.582,232.08,Budkowiczanka,Oder,Oder,,248.124368,17.875,50.85833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14407,,,,,,,,
14408,150160230,LĄDEK-ZDRÓJ,1024,PL,16.8704,50.346678,420.646,162.87,BiaÅa LÄdecka,Oder,Oder,,169.593648,16.875,50.34167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14408,,,,,,,,
14409,151170040,ŁĄKI,1024,PL,17.146332,51.493131,93.87,1747.85,Barycz,Oder,Oder,,1757.323136,17.14167,51.49167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14409,,,,,,,,
14410,150160090,ŁAŻANY,1024,PL,16.492612,50.95301,182.465,362.3,Strzegomka,Oder,Oder,,374.1824,16.49167,50.95833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14410,,,,,,,,
14411,149180030,ŁAZISKA,1024,PL,18.443104,49.924519,199.352,1069.58,Olza,Oder,Oder,,1090.797056,18.44167,49.925,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14411,,,,,,,,
14412,150180070,LENARTOWICE,1024,PL,18.235538,50.357439,172.503,974.35,KÅodnica,Oder,Oder,,1117.349888,18.24167,50.35833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14412,,,,,,,,
14413,151150060,LEŚNA,1024,PL,15.286749,51.028324,238.23,303.34,Kwisa,Oder,Oder,,303.916608,15.30833,51.025,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14413,,,,,,,,
14414,151150090,ŁOZY,1024,PL,15.368737,51.491428,117.534,898.71,Kwisa,Oder,Oder,,915.68448,15.375,51.49167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14414,,,,,,,,
14415,150160070,LUBACHÓW,1024,PL,16.431056,50.765824,298.423,155.36,Bystrzyca,Oder,Oder,,155.004656,16.425,50.75833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14415,,,,,,,,
14416,150150010,MIRSK,1024,PL,15.383769,50.989383,325.445,183.89,Kwisa,Oder,Oder,,195.4916,15.39167,50.99167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14416,,,,,,,,
14417,150160130,MOŚCISKO,1024,PL,16.58404,50.781921,235.467,291,PiÅawa,Oder,Oder,,290.23264,16.59167,50.775,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14417,,,,,,,,
14418,151170090,NAMYSŁÓW,1024,PL,17.709924,51.080334,145.676,560.91,Widawa,Oder,Oder,,615.650048,17.70833,51.075,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14418,,,,,,,,
14419,150170120,NIEMODLIN,1024,PL,17.624404,50.645526,154.97,265.26,Åcinawa NiemodliÅska,Oder,Oder,,271.778976,17.625,50.64167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14419,,,,,,,,
14420,151150100,NOWOGRODZIEC,1024,PL,15.395783,51.203033,187.094,732.98,Kwisa,Oder,Oder,,745.519872,15.39167,51.20833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14420,,,,,,,,
14421,150170060,NYSA,1024,PL,17.34158,50.481105,179.376,3280.54,Nysa KÅodzka,Oder,Oder,,3299.180288,17.34167,50.475,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14421,,,,,,,,
14422,151170070,ODOLANÓW,1024,PL,17.670066,51.575591,114.322,159.13,Barycz,Oder,Oder,,259.456272,17.69167,51.575,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14422,,,,,,,,
14423,151170080,ODOLANÓW,1024,PL,17.670159,51.578402,113.967,172.02,Kuroch,Oder,Oder,,166.712608,17.675,51.59167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14423,,,,,,,,
14424,151150020,OSTRÓŻNO,1024,PL,15.03273,51.020883,210.844,267.54,Witka,Oder,Oder,,265.096896,15.025,51.00833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14424,,,,,,,,
14425,150150060,PILCHOWICE,1024,PL,15.640563,50.963862,238.876,1207.45,BÃ³br,Oder,Oder,,1208.506624,15.64167,50.975,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14425,,,,,,,,
14426,151140040,PRZEWÓZ,1024,PL,14.947058,51.47215,120.612,2069.35,Nysa ÅuÅ¼ycka,Oder,Oder,,2054.352384,14.95833,51.475,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14426,,,,,,,,
14427,151140030,PRZEWOŹNIKI,1024,PL,14.821769,51.52516,114.049,221.08,Skroda,Oder,Oder,,184.256176,14.80833,51.525,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14427,,,,,,,,
14428,150170180,RACŁAWICE ŚLĄSKIE,1024,PL,17.788979,50.315297,195.367,494.88,OsobÅoga,Oder,Oder,,504.48848,17.79167,50.30833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14428,,,,,,,,
14429,150180110,RUDA KOZIELSKA,1024,PL,18.401738,50.204858,192.715,382.62,Ruda,Oder,Oder,,389.011264,18.40833,50.20833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14429,,,,,,,,
14430,150180130,RYBNIK-STODOŁY,1024,PL,18.483022,50.154287,207.583,310.02,Ruda,Oder,Oder,,313.998592,18.49167,50.15833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14430,,,,,,,,
14431,151160080,RZESZOTARY,1024,PL,16.144797,51.248925,115.064,871.89,Czarna Woda,Oder,Oder,,953.463424,16.14167,51.25833,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14431,,,,,,,,
14432,151160020,RZYMÓWKA,1024,PL,16.025591,51.139452,149.78,309.86,Kaczawa,Oder,Oder,,275.348608,16.025,51.14167,FALSE,FALSE,FALSE,,1,1,0,0,0,0,0,0,,,,,EFAS,17,14432,,,,,,,,
